id;x;y;z;depth_;date_;comments
Collar_11688;4710986.27622999;2237663.25004999;1690;30;45858;Topo
Collar_11689;4711001.73589;2237626.55301999;1690;30;45858;Topo
Collar_11690;4711003.27673999;2237605.33876999;1690;30;45858;Topo
Collar_11691;4711013.47248999;2237591.83355;1690;30;45858;Topo
Collar_11692;4711050.74471999;2237604.90045;1690;30;45858;Topo
Collar_11693;4711063.18226;2237607.25168999;1690;30;45858;Topo
Collar_11694;4711076.34748999;2237607.31215;1690;30;45858;Topo
Collar_11695;4711088.08647;2237600.76416999;1690;30;45858;Topo
Collar_11696;4711097.97891;2237585.45219;1690;30;45858;Topo
Collar_11697;4711655.63056;2237983.76257999;1691;30;45858;Topo
Collar_11698;4711646.90431;2237985.18950999;1691;30;45858;Topo
Collar_11699;4711643.8123;2237989.85436999;1691;30;45858;Topo
Collar_11700;4711635.59760999;2237995.1134;1691;30;45858;Topo
Collar_11701;4711614.72876999;2237995.80929999;1691;30;45858;Topo
Collar_11702;4711600.12036;2238001.2637;1691;30;45858;Topo
Collar_11703;4711582.30934;2238017.67060999;1691;30;45858;Topo
Collar_11704;4711567.76652;2238022.23308;1691;30;45858;Topo
Collar_11705;4711559.58129;2238027.96749;1691;30;45858;Topo
Collar_11706;4711553.26324999;2238037.38418;1691;30;45858;Topo
Collar_11707;4711545.53749;2238039.46101;1691;30;45858;Topo
Collar_11708;4711521.85668;2238002.02694999;1691;30;45858;Topo
Collar_11709;4711528.31269;2237982.54062;1691;30;45858;Topo
Collar_11710;4711521.82992;2237947.3061;1691;30;45858;Topo
Collar_11711;4711531.56692999;2237920.67882;1691;30;45858;Topo
Collar_11712;4711530.05456999;2237917.78111999;1691;30;45858;Topo
Collar_11713;4711524.10326;2237915.82765999;1691;30;45858;Topo
Collar_11714;4711514.41062999;2237923.15871;1691;30;45858;Topo
Collar_11715;4711503.27335;2237925.71445999;1691;30;45858;Topo
Collar_11716;4711486.7784;2237922.61090999;1691;30;45858;Topo
Collar_11717;4711474.21344999;2237927.02989999;1691;30;45858;Topo
Collar_11718;4711464.11447999;2237926.23277;1691;30;45858;Topo
Collar_11719;4711459.76862;2237923.11621;1691;30;45858;Topo
Collar_11720;4711455.12478999;2237909.78030999;1691;30;45858;Topo
Collar_11721;4711444.12911999;2237902.53056999;1691;30;45858;Topo
Collar_11722;4711440.90548;2237895.42503;1691;30;45858;Topo
Collar_11723;4711434.32655;2237890.89715;1691;30;45858;Topo
Collar_11724;4711415.97307999;2237887.52127999;1691;30;45858;Topo
Collar_11725;4711390.83401;2237902.97279;1691;30;45858;Topo
Collar_11726;4711377.30307999;2237892.47255;1691;30;45858;Topo
Collar_11727;4711378.28246999;2237906.60615999;1691;30;45858;Topo
Collar_11728;4711374.90954999;2237915.07362999;1691;30;45858;Topo
Collar_11729;4711377.01145;2237920.20815999;1691;30;45858;Topo
Collar_11730;4711372.94407999;2237926.66928;1691;30;45858;Topo
Collar_11731;4711369.85486;2237927.71597999;1691;30;45858;Topo
Collar_11732;4711365.26102999;2237926.52768999;1691;30;45858;Topo
Collar_11733;4711359.6929;2237934.35975999;1691;30;45858;Topo
Collar_11734;4711325.65699;2237945.0959;1691;30;45858;Topo
Collar_11735;4711303.15856999;2237932.5189;1691;30;45858;Topo
Collar_11736;4711288.53935999;2237930.39253999;1691;30;45858;Topo
Collar_11737;4711256.71688;2237897.84036999;1691;30;45858;Topo
Collar_11738;4711244.50497999;2237872.11352;1691;30;45858;Topo
Collar_11739;4711252.02663;2237845.66406999;1691;30;45858;Topo
Collar_11740;4711249.17502999;2237834.18261;1691;30;45858;Topo
Collar_11741;4711241.40488;2237828.63115999;1691;30;45858;Topo
Collar_11742;4711224.76845999;2237828.51452;1691;30;45858;Topo
Collar_11743;4711217.94512999;2237813.35641;1691;30;45858;Topo
Collar_11744;4711220.47443;2237807.16026999;1691;30;45858;Topo
Collar_11745;4711217.14429;2237804.55929999;1691;30;45858;Topo
Collar_11746;4711190.5422;2237817.54785999;1691;30;45858;Topo
Collar_11747;4711161.86543;2237822.73235;1691;30;45858;Topo
Collar_11748;4711152.44015;2237841.06903999;1691;30;45858;Topo
Collar_11749;4711149.55829;2237842.65266;1691;30;45858;Topo
Collar_11750;4711129.80143999;2237847.44010999;1691;30;45858;Topo
Collar_11751;4711123.21071;2237841.02847999;1691;30;45858;Topo
Collar_11752;4711112.63363999;2237837.83009999;1691;30;45858;Topo
Collar_11753;4711079.81778999;2237851.01306999;1691;30;45858;Topo
Collar_11754;4711065.03973999;2237848.36549;1691;30;45858;Topo
Collar_11755;4711057.83829999;2237853.71606;1691;30;45858;Topo
Collar_11756;4711053.16557;2237864.47978999;1691;30;45858;Topo
Collar_11757;4711036.84090999;2237864.11404999;1691;30;45858;Topo
Collar_11758;4711026.1194;2237869.47022;1691;30;45858;Topo
Collar_11759;4711010.05532999;2237871.05141999;1691;30;45858;Topo
Collar_11760;4710946.23498999;2237896.61774;1691;30;45858;Topo
Collar_11761;4710928.45933999;2237909.85929;1691;30;45858;Topo
Collar_11762;4710904.03657;2237922.54730999;1691;30;45858;Topo
Collar_11763;4710875.92686999;2237932.32531999;1691;30;45858;Topo
Collar_11764;4710847.47346;2237955.6134;1691;30;45858;Topo
Collar_11765;4710828.33217;2237959.33895999;1691;30;45858;Topo
Collar_11766;4710810.71274;2237949.44847999;1691;30;45858;Topo
Collar_11767;4710802.08299999;2237934.53378;1691;30;45858;Topo
Collar_11768;4710805.20612;2237927.48812999;1691;30;45858;Topo
Collar_11769;4710811.56302;2237927.46920999;1691;30;45858;Topo
Collar_11770;4710823.16827;2237920.25447;1691;30;45858;Topo
Collar_11771;4710847.69785999;2237882.13768999;1691;30;45858;Topo
Collar_11772;4710856.54126999;2237874.19280999;1691;30;45858;Topo
Collar_11773;4710885.64534;2237858.26073999;1691;30;45858;Topo
Collar_11774;4710898.28889;2237838.65989999;1691;30;45858;Topo
Collar_11775;4710906.88140999;2237812.84848999;1691;30;45858;Topo
Collar_11776;4710895.23551;2237805.30857999;1691;30;45858;Topo
Collar_11777;4710912.50358;2237772.30004;1691;30;45858;Topo
Collar_11778;4710911.21669;2237764.14441;1691;30;45858;Topo
Collar_11779;4710912.38066999;2237750.51540999;1691;30;45858;Topo
Collar_11780;4710909.14807;2237737.27602;1691;30;45858;Topo
Collar_11781;4710914.17912;2237724.15905999;1691;30;45858;Topo
Collar_11782;4710942.74794;2237698.05021;1691;30;45858;Topo
Collar_11783;4710951.49617999;2237682.37405999;1691;30;45858;Topo
Collar_11784;4710988.30547;2237664.83097;1691;30;45858;Topo
Collar_11785;4711001.55821;2237633.05169;1691;30;45858;Topo
Collar_11786;4711006.23536;2237608.20226999;1691;30;45858;Topo
Collar_11787;4711014.51082;2237595.88247;1691;30;45858;Topo
Collar_11788;4711022.25332;2237595.30073999;1691;30;45858;Topo
Collar_11789;4711050.92313999;2237606.20783;1691;30;45858;Topo
Collar_11790;4711078.18460999;2237609.46448;1691;30;45858;Topo
Collar_11791;4711089.68298999;2237602.30767;1691;30;45858;Topo
Collar_11792;4711099.46442999;2237588.42872999;1691;30;45858;Topo
Collar_11793;4711657.9687;2237980.00663;1692;30;45858;Topo
Collar_11794;4711646.52106999;2237982.26884;1692;30;45858;Topo
Collar_11795;4711642.85960999;2237988.90800999;1692;30;45858;Topo
Collar_11796;4711634.79313;2237994.32831999;1692;30;45858;Topo
Collar_11797;4711618.28282999;2237994.81436;1692;30;45858;Topo
Collar_11798;4711612.93709999;2237990.55515999;1692;30;45858;Topo
Collar_11799;4711610.62463;2237996.77856;1692;30;45858;Topo
Collar_11800;4711598.69154;2238001.0677;1692;30;45858;Topo
Collar_11801;4711581.65137;2238016.70295999;1692;30;45858;Topo
Collar_11802;4711567.20834;2238021.36572;1692;30;45858;Topo
Collar_11803;4711554.48974;2238032.24623999;1692;30;45858;Topo
Collar_11804;4711545.17996999;2238034.17397999;1692;30;45858;Topo
Collar_11805;4711523.60563;2238000.27154;1692;30;45858;Topo
Collar_11806;4711529.24978999;2237982.59512;1692;30;45858;Topo
Collar_11807;4711523.72515;2237957.25365999;1692;30;45858;Topo
Collar_11808;4711523.98837;2237946.51863999;1692;30;45858;Topo
Collar_11809;4711534.97542;2237920.43507;1692;30;45858;Topo
Collar_11810;4711533.67544999;2237917.34616999;1692;30;45858;Topo
Collar_11811;4711524.04609999;2237914.80219999;1692;30;45858;Topo
Collar_11812;4711510.09355;2237923.64945999;1692;30;45858;Topo
Collar_11813;4711491.78925999;2237921.55323;1692;30;45858;Topo
Collar_11814;4711486.40048;2237922.07963;1692;30;45858;Topo
Collar_11815;4711473.37440999;2237926.06411;1692;30;45858;Topo
Collar_11816;4711466.87057;2237923.46934999;1692;30;45858;Topo
Collar_11817;4711460.34009;2237909.05268;1692;30;45858;Topo
Collar_11818;4711440.74442;2237892.65739999;1692;30;45858;Topo
Collar_11819;4711427.92318999;2237885.22256;1692;30;45858;Topo
Collar_11820;4711422.78780999;2237888.09335999;1692;30;45858;Topo
Collar_11821;4711417.00626999;2237885.54192999;1692;30;45858;Topo
Collar_11822;4711407.36407;2237891.85331;1692;30;45858;Topo
Collar_11823;4711397.09446;2237890.78095;1692;30;45858;Topo
Collar_11824;4711387.36653999;2237898.31504999;1692;30;45858;Topo
Collar_11825;4711379.88544;2237890.62486999;1692;30;45858;Topo
Collar_11826;4711374.73936999;2237889.53278;1692;30;45858;Topo
Collar_11827;4711377.15502;2237906.07048999;1692;30;45858;Topo
Collar_11828;4711373.73885999;2237915.55303;1692;30;45858;Topo
Collar_11829;4711376.11629999;2237920.52693;1692;30;45858;Topo
Collar_11830;4711370.84709999;2237926.7516;1692;30;45858;Topo
Collar_11831;4711361.78270999;2237924.27778;1692;30;45858;Topo
Collar_11832;4711356.20339;2237931.21737999;1692;30;45858;Topo
Collar_11833;4711327.18771;2237940.68284999;1692;30;45858;Topo
Collar_11834;4711303.89881;2237930.89759999;1692;30;45858;Topo
Collar_11835;4711290.77402999;2237928.63155;1692;30;45858;Topo
Collar_11836;4711259.13666999;2237896.84291;1692;30;45858;Topo
Collar_11837;4711259.13107;2237888.21476999;1692;30;45858;Topo
Collar_11838;4711247.63002;2237871.32661999;1692;30;45858;Topo
Collar_11839;4711253.87987;2237845.84321;1692;30;45858;Topo
Collar_11840;4711251.18659;2237833.8368;1692;30;45858;Topo
Collar_11841;4711244.43965;2237827.70834999;1692;30;45858;Topo
Collar_11842;4711232.84045999;2237825.47950999;1692;30;45858;Topo
Collar_11843;4711228.22083999;2237813.63616;1692;30;45858;Topo
Collar_11844;4711217.13107;2237803.10999999;1692;30;45858;Topo
Collar_11845;4711189.70084999;2237815.73528;1692;30;45858;Topo
Collar_11846;4711160.93154999;2237821.84233999;1692;30;45858;Topo
Collar_11847;4711151.44981;2237840.78886999;1692;30;45858;Topo
Collar_11848;4711138.04024999;2237845.36035;1692;30;45858;Topo
Collar_11849;4711130.44307999;2237845.36586999;1692;30;45858;Topo
Collar_11850;4711119.93185999;2237836.34486;1692;30;45858;Topo
Collar_11851;4711112.47584;2237834.5983;1692;30;45858;Topo
Collar_11852;4711076.10816999;2237848.1027;1692;30;45858;Topo
Collar_11853;4711063.07203;2237848.28817;1692;30;45858;Topo
Collar_11854;4711057.46030999;2237852.70374999;1692;30;45858;Topo
Collar_11855;4711055.60281;2237858.39400999;1692;30;45858;Topo
Collar_11856;4711053.06723999;2237860.58724999;1692;30;45858;Topo
Collar_11857;4711045.36758999;2237857.72192999;1692;30;45858;Topo
Collar_11858;4711039.03072999;2237859.44709999;1692;30;45858;Topo
Collar_11859;4711026.97958;2237868.02155999;1692;30;45858;Topo
Collar_11860;4711017.24555999;2237868.42273999;1692;30;45858;Topo
Collar_11861;4711003.24206;2237872.54098;1692;30;45858;Topo
Collar_11862;4710945.96791;2237896.16533;1692;30;45858;Topo
Collar_11863;4710927.90263;2237909.57643999;1692;30;45858;Topo
Collar_11864;4710903.81773999;2237922.07461;1692;30;45858;Topo
Collar_11865;4710874.98687;2237930.38354999;1692;30;45858;Topo
Collar_11866;4710856.27589;2237946.48675;1692;30;45858;Topo
Collar_11867;4710841.20450999;2237954.3716;1692;30;45858;Topo
Collar_11868;4710826.20774;2237954.43392999;1692;30;45858;Topo
Collar_11869;4710823.84478999;2237947.77229999;1692;30;45858;Topo
Collar_11870;4710815.7492;2237946.55487;1692;30;45858;Topo
Collar_11871;4710811.7691;2237939.77081;1692;30;45858;Topo
Collar_11872;4710812.74615;2237932.81098;1692;30;45858;Topo
Collar_11873;4710832.95474999;2237911.30690999;1692;30;45858;Topo
Collar_11874;4710848.69263;2237883.57211;1692;30;45858;Topo
Collar_11875;4710857.12557999;2237875.47257999;1692;30;45858;Topo
Collar_11876;4710861.94237999;2237875.41287;1692;30;45858;Topo
Collar_11877;4710885.92214;2237860.01386999;1692;30;45858;Topo
Collar_11878;4710898.20756999;2237841.61690999;1692;30;45858;Topo
Collar_11879;4710908.97073999;2237811.34786;1692;30;45858;Topo
Collar_11880;4710906.81316;2237804.23645999;1692;30;45858;Topo
Collar_11881;4710898.42989999;2237800.87906999;1692;30;45858;Topo
Collar_11882;4710913.86742999;2237773.74481;1692;30;45858;Topo
Collar_11883;4710912.32655;2237763.59543999;1692;30;45858;Topo
Collar_11884;4710913.81586;2237750.84267;1692;30;45858;Topo
Collar_11885;4710910.75514999;2237741.47807;1692;30;45858;Topo
Collar_11886;4710915.67358;2237725.71665999;1692;30;45858;Topo
Collar_11887;4710927.26193999;2237713.29438999;1692;30;45858;Topo
Collar_11888;4710947.12157;2237698.27766;1692;30;45858;Topo
Collar_11889;4710953.17573999;2237684.78727999;1692;30;45858;Topo
Collar_11890;4710961.70186999;2237679.90389;1692;30;45858;Topo
Collar_11891;4710991.05004999;2237666.42324999;1692;30;45858;Topo
Collar_11892;4711015.2707;2237599.63559;1692;30;45858;Topo
Collar_11893;4711025.23354;2237598.27176999;1692;30;45858;Topo
Collar_11894;4711047.44802;2237606.58599;1692;30;45858;Topo
Collar_11895;4711077.06945999;2237611.01024;1692;30;45858;Topo
Collar_11896;4711090.44056;2237603.37950999;1692;30;45858;Topo
Collar_11897;4711100.53086;2237590.98767;1692;30;45858;Topo
Collar_11898;4711660.21241999;2237976.87988999;1693;30;45858;Topo
Collar_11899;4711646.37762;2237980.05599999;1693;30;45858;Topo
Collar_11900;4711642.01587;2237987.25082;1693;30;45858;Topo
Collar_11901;4711634.75337999;2237993.20942999;1693;30;45858;Topo
Collar_11902;4711618.92839999;2237993.69768999;1693;30;45858;Topo
Collar_11903;4711612.64957;2237989.87981999;1693;30;45858;Topo
Collar_11904;4711609.46831999;2237996.05958;1693;30;45858;Topo
Collar_11905;4711599.10885;2237999.95779999;1693;30;45858;Topo
Collar_11906;4711586.88685;2238007.24385999;1693;30;45858;Topo
Collar_11907;4711581.16560999;2238015.40838999;1693;30;45858;Topo
Collar_11908;4711568.03373999;2238019.92723;1693;30;45858;Topo
Collar_11909;4711556.06601;2238027.86628999;1693;30;45858;Topo
Collar_11910;4711546.24933999;2238031.94609999;1693;30;45858;Topo
Collar_11911;4711525.63289999;2237999.04179999;1693;30;45858;Topo
Collar_11912;4711530.07459;2237981.75246;1693;30;45858;Topo
Collar_11913;4711524.97379999;2237957.10276;1693;30;45858;Topo
Collar_11914;4711526.11997999;2237945.31418999;1693;30;45858;Topo
Collar_11915;4711537.15273999;2237920.03003;1693;30;45858;Topo
Collar_11916;4711536.24253;2237915.80498;1693;30;45858;Topo
Collar_11917;4711523.87681;2237913.75607;1693;30;45858;Topo
Collar_11918;4711510.59004;2237922.58479;1693;30;45858;Topo
Collar_11919;4711492.97327999;2237920.24919999;1693;30;45858;Topo
Collar_11920;4711473.71832999;2237925.20612999;1693;30;45858;Topo
Collar_11921;4711466.87289;2237919.96066999;1693;30;45858;Topo
Collar_11922;4711461.39288;2237906.43377;1693;30;45858;Topo
Collar_11923;4711445.86323999;2237895.7053;1693;30;45858;Topo
Collar_11924;4711425.76709;2237882.8086;1693;30;45858;Topo
Collar_11925;4711416.32153999;2237884.20027999;1693;30;45858;Topo
Collar_11926;4711407.79745;2237890.37961;1693;30;45858;Topo
Collar_11927;4711395.35135999;2237885.81546999;1693;30;45858;Topo
Collar_11928;4711386.59635999;2237893.07144;1693;30;45858;Topo
Collar_11929;4711380.00973999;2237888.24930999;1693;30;45858;Topo
Collar_11930;4711374.01778;2237888.40476999;1693;30;45858;Topo
Collar_11931;4711376.03653999;2237905.51741999;1693;30;45858;Topo
Collar_11932;4711372.39109999;2237916.18386999;1693;30;45858;Topo
Collar_11933;4711375.18288;2237920.80818;1693;30;45858;Topo
Collar_11934;4711370.43907999;2237925.92462;1693;30;45858;Topo
Collar_11935;4711362.05085999;2237922.58223999;1693;30;45858;Topo
Collar_11936;4711355.51661;2237923.74727999;1693;30;45858;Topo
Collar_11937;4711351.94417999;2237928.92585;1693;30;45858;Topo
Collar_11938;4711327.70559;2237937.87773999;1693;30;45858;Topo
Collar_11939;4711290.72092;2237925.54893;1693;30;45858;Topo
Collar_11940;4711272.28172;2237906.98096999;1693;30;45858;Topo
Collar_11941;4711252.20241;2237872.29247999;1693;30;45858;Topo
Collar_11942;4711251.3583;2237859.24267;1693;30;45858;Topo
Collar_11943;4711256.53168;2237841.94243999;1693;30;45858;Topo
Collar_11944;4711254.79435999;2237834.28636999;1693;30;45858;Topo
Collar_11945;4711239.94532999;2237824.45481;1693;30;45858;Topo
Collar_11946;4711233.09544999;2237810.51220999;1693;30;45858;Topo
Collar_11947;4711216.66698999;2237802.15405;1693;30;45858;Topo
Collar_11948;4711188.17119999;2237813.7319;1693;30;45858;Topo
Collar_11949;4711159.45395999;2237821.11310999;1693;30;45858;Topo
Collar_11950;4711150.16129999;2237838.77221;1693;30;45858;Topo
Collar_11951;4711137.83564;2237843.95563999;1693;30;45858;Topo
Collar_11952;4711127.93295999;2237840.74008999;1693;30;45858;Topo
Collar_11953;4711126.26130999;2237825.48951;1693;30;45858;Topo
Collar_11954;4711118.92764999;2237821.94572999;1693;30;45858;Topo
Collar_11955;4711106.35068999;2237832.86606999;1693;30;45858;Topo
Collar_11956;4711083.10950999;2237839.36604;1693;30;45858;Topo
Collar_11957;4711073.75184999;2237846.41235999;1693;30;45858;Topo
Collar_11958;4711062.05222999;2237847.83098;1693;30;45858;Topo
Collar_11959;4711054.24333999;2237854.46302;1693;30;45858;Topo
Collar_11960;4711047.32115;2237852.01617999;1693;30;45858;Topo
Collar_11961;4711026.95789999;2237866.83894999;1693;30;45858;Topo
Collar_11962;4711016.83507;2237867.60846999;1693;30;45858;Topo
Collar_11963;4711003.10326999;2237871.89443999;1693;30;45858;Topo
Collar_11964;4710938.00908;2237899.09583;1693;30;45858;Topo
Collar_11965;4710927.20270999;2237909.37488;1693;30;45858;Topo
Collar_11966;4710903.68209999;2237921.50314999;1693;30;45858;Topo
Collar_11967;4710874.44919999;2237928.63125;1693;30;45858;Topo
Collar_11968;4710847.25458;2237949.46097999;1693;30;45858;Topo
Collar_11969;4710829.52520999;2237950.90016999;1693;30;45858;Topo
Collar_11970;4710829.58189999;2237945.64288;1693;30;45858;Topo
Collar_11971;4710824.63193;2237940.00485;1693;30;45858;Topo
Collar_11972;4710815.64707999;2237938.00640999;1693;30;45858;Topo
Collar_11973;4710820.42793999;2237928.45730999;1693;30;45858;Topo
Collar_11974;4710826.09243999;2237926.90797;1693;30;45858;Topo
Collar_11975;4710837.7673;2237904.47923;1693;30;45858;Topo
Collar_11976;4710855.24253;2237879.94513999;1693;30;45858;Topo
Collar_11977;4710887.45822999;2237860.79098;1693;30;45858;Topo
Collar_11978;4710899.84824999;2237842.05214999;1693;30;45858;Topo
Collar_11979;4710912.13989;2237803.82877;1693;30;45858;Topo
Collar_11980;4710911.28304;2237798.44654999;1693;30;45858;Topo
Collar_11981;4710903.03306999;2237794.19758999;1693;30;45858;Topo
Collar_11982;4710915.41390999;2237774.12655;1693;30;45858;Topo
Collar_11983;4710913.49734;2237763.81085;1693;30;45858;Topo
Collar_11984;4710915.88652;2237756.74849;1693;30;45858;Topo
Collar_11985;4710911.94876999;2237741.70993999;1693;30;45858;Topo
Collar_11986;4710918.24093999;2237726.44639;1693;30;45858;Topo
Collar_11987;4710926.71559;2237719.08858999;1693;30;45858;Topo
Collar_11988;4710928.29291;2237713.89003999;1693;30;45858;Topo
Collar_11989;4710949.02104;2237698.67568999;1693;30;45858;Topo
Collar_11990;4710956.61335999;2237686.43795999;1693;30;45858;Topo
Collar_11991;4710975.30308999;2237673.93409;1693;30;45858;Topo
Collar_11992;4710991.37069;2237669.38994;1693;30;45858;Topo
Collar_11993;4711008.92458999;2237618.35101999;1693;30;45858;Topo
Collar_11994;4711017.85491;2237601.48414999;1693;30;45858;Topo
Collar_11995;4711027.44247999;2237600.40766;1693;30;45858;Topo
Collar_11996;4711046.73082999;2237607.73639;1693;30;45858;Topo
Collar_11997;4711077.30750999;2237612.24391;1693;30;45858;Topo
Collar_11998;4711088.30085999;2237607.96577;1693;30;45858;Topo
Collar_11999;4711101.44314;2237593.11908;1693;30;45858;Topo
Collar_12000;4711660.95969999;2237975.52595;1693;30;45858;Topo
Collar_12001;4711660.70198999;2237976.25267999;1693;30;45858;Topo
Collar_12002;4711663.95241;2237971.94824999;1693;30;45858;Topo
Collar_12003;4711660.96645;2237975.50213999;1693;30;45858;Topo
Collar_12004;4711664.70124;2237971.36190999;1693;30;45858;Topo
Collar_12005;4711664.21167;2237971.74574999;1693;30;45858;Topo
Collar_12006;4711666.94469;2237968.10399;1694;30;45858;Topo
Collar_12007;4711658.04576999;2237976.02986;1694;30;45858;Topo
Collar_12008;4711645.63391;2237979.31179;1694;30;45858;Topo
Collar_12009;4711637.74794999;2237990.55281999;1694;30;45858;Topo
Collar_12010;4711619.66155999;2237992.28518;1694;30;45858;Topo
Collar_12011;4711612.54449999;2237989.341;1694;30;45858;Topo
Collar_12012;4711608.39608999;2237995.33222999;1694;30;45858;Topo
Collar_12013;4711585.97967999;2238006.36249;1694;30;45858;Topo
Collar_12014;4711579.67239999;2238014.6671;1694;30;45858;Topo
Collar_12015;4711566.15668999;2238019.94021;1694;30;45858;Topo
Collar_12016;4711557.34198;2238025.25094;1694;30;45858;Topo
Collar_12017;4711550.78811;2238024.76851999;1694;30;45858;Topo
Collar_12018;4711547.12048;2238028.9925;1694;30;45858;Topo
Collar_12019;4711528.11431999;2237996.87435999;1694;30;45858;Topo
Collar_12020;4711531.29492999;2237976.39575;1694;30;45858;Topo
Collar_12021;4711526.32560999;2237957.78544999;1694;30;45858;Topo
Collar_12022;4711528.13846;2237943.84159999;1694;30;45858;Topo
Collar_12023;4711535.44807999;2237932.73802;1694;30;45858;Topo
Collar_12024;4711535.09666;2237926.21382;1694;30;45858;Topo
Collar_12025;4711540.89668999;2237913.78775;1694;30;45858;Topo
Collar_12026;4711523.40524999;2237912.70305;1694;30;45858;Topo
Collar_12027;4711510.91794999;2237921.61864;1694;30;45858;Topo
Collar_12028;4711493.29982;2237919.34345;1694;30;45858;Topo
Collar_12029;4711474.06874;2237924.29013;1694;30;45858;Topo
Collar_12030;4711467.50308;2237917.41570999;1694;30;45858;Topo
Collar_12031;4711465.82182999;2237908.76016;1694;30;45858;Topo
Collar_12032;4711442.26625;2237889.54161;1694;30;45858;Topo
Collar_12033;4711422.74285;2237880.52437999;1694;30;45858;Topo
Collar_12034;4711406.95306999;2237888.94999;1694;30;45858;Topo
Collar_12035;4711400.89417;2237883.37789;1694;30;45858;Topo
Collar_12036;4711401.92164999;2237875.14862;1694;30;45858;Topo
Collar_12037;4711397.36959999;2237873.31172;1694;30;45858;Topo
Collar_12038;4711393.82586;2237874.51551999;1694;30;45858;Topo
Collar_12039;4711392.48388;2237881.43518;1694;30;45858;Topo
Collar_12040;4711386.94964999;2237886.7406;1694;30;45858;Topo
Collar_12041;4711376.43300999;2237886.18447;1694;30;45858;Topo
Collar_12042;4711371.87884999;2237888.90542999;1694;30;45858;Topo
Collar_12043;4711374.95184;2237905.35342;1694;30;45858;Topo
Collar_12044;4711370.39546999;2237913.71829;1694;30;45858;Topo
Collar_12045;4711351.13202;2237919.52402999;1694;30;45858;Topo
Collar_12046;4711346.6061;2237925.88199;1694;30;45858;Topo
Collar_12047;4711338.2252;2237928.85103;1694;30;45858;Topo
Collar_12048;4711320.50337;2237931.13469;1694;30;45858;Topo
Collar_12049;4711303.10931999;2237927.48191;1694;30;45858;Topo
Collar_12050;4711295.34066;2237922.82134999;1694;30;45858;Topo
Collar_12051;4711286.15617;2237910.61764999;1694;30;45858;Topo
Collar_12052;4711274.77592999;2237905.15336999;1694;30;45858;Topo
Collar_12053;4711267.24213;2237894.53234999;1694;30;45858;Topo
Collar_12054;4711266.24261999;2237887.22715;1694;30;45858;Topo
Collar_12055;4711261.83879;2237884.81753;1694;30;45858;Topo
Collar_12056;4711254.08755;2237860.57409999;1694;30;45858;Topo
Collar_12057;4711258.57402999;2237838.07389;1694;30;45858;Topo
Collar_12058;4711246.30965999;2237824.05501999;1694;30;45858;Topo
Collar_12059;4711244.32907999;2237812.49352;1694;30;45858;Topo
Collar_12060;4711215.78588;2237801.10234999;1694;30;45858;Topo
Collar_12061;4711160.53868;2237819.10656999;1694;30;45858;Topo
Collar_12062;4711152.57861999;2237824.00192;1694;30;45858;Topo
Collar_12063;4711136.38310999;2237825.80176;1694;30;45858;Topo
Collar_12064;4711133.43209999;2237835.63822;1694;30;45858;Topo
Collar_12065;4711126.19082;2237823.11254;1694;30;45858;Topo
Collar_12066;4711117.41688999;2237820.43735999;1694;30;45858;Topo
Collar_12067;4711106.78801999;2237828.49210999;1694;30;45858;Topo
Collar_12068;4711081.76389999;2237835.41252999;1694;30;45858;Topo
Collar_12069;4711071.53813999;2237845.42854;1694;30;45858;Topo
Collar_12070;4711060.98775;2237847.18559999;1694;30;45858;Topo
Collar_12071;4711057.52493999;2237849.30012999;1694;30;45858;Topo
Collar_12072;4711050.55418999;2237846.23026;1694;30;45858;Topo
Collar_12073;4711026.40997999;2237865.90467;1694;30;45858;Topo
Collar_12074;4711016.82230999;2237866.83519;1694;30;45858;Topo
Collar_12075;4711003.48565999;2237871.11765999;1694;30;45858;Topo
Collar_12076;4710937.26295999;2237898.34611999;1694;30;45858;Topo
Collar_12077;4710926.84432;2237908.95944999;1694;30;45858;Topo
Collar_12078;4710903.53106999;2237920.68605;1694;30;45858;Topo
Collar_12079;4710884.71923999;2237922.17491;1694;30;45858;Topo
Collar_12080;4710872.88666999;2237927.03788999;1694;30;45858;Topo
Collar_12081;4710844.12875999;2237947.48162999;1694;30;45858;Topo
Collar_12082;4710829.92114999;2237941.32102;1694;30;45858;Topo
Collar_12083;4710826.38131;2237935.88731;1694;30;45858;Topo
Collar_12084;4710829.70937;2237924.46036999;1694;30;45858;Topo
Collar_12085;4710833.74880999;2237921.10022999;1694;30;45858;Topo
Collar_12086;4710838.14541999;2237907.18963999;1694;30;45858;Topo
Collar_12087;4710848.35070999;2237891.42854999;1694;30;45858;Topo
Collar_12088;4710859.57148;2237879.43587;1694;30;45858;Topo
Collar_12089;4710890.51133;2237860.82922;1694;30;45858;Topo
Collar_12090;4710897.97032;2237850.30863999;1694;30;45858;Topo
Collar_12091;4710916.09563;2237796.19921;1694;30;45858;Topo
Collar_12092;4710908.01367;2237789.58680999;1694;30;45858;Topo
Collar_12093;4710917.23649;2237774.62370999;1694;30;45858;Topo
Collar_12094;4710915.03196999;2237764.11561999;1694;30;45858;Topo
Collar_12095;4710917.70241999;2237756.90990999;1694;30;45858;Topo
Collar_12096;4710913.72147;2237741.47049;1694;30;45858;Topo
Collar_12097;4710929.11806999;2237715.15891999;1694;30;45858;Topo
